HouseholdId,PersonNumber,Age,Sex,License,TransitPass,EmploymentStatus,Occupation,FreeParking,StudentStatus,EmploymentZone,SchoolZone,ExpansionFactor
10373,2,29,F,Y,N,F,M,O,O,45.0,0.0,22.30604496150198
10373,3,14,F,N,N,O,O,O,S,0.0,758.0,22.30604496150198
10373,4,12,M,N,N,O,O,O,S,0.0,757.0,22.30604496150198
10373,5,10,M,N,N,O,O,O,S,0.0,757.0,22.30604496150198
10374,1,30,M,Y,N,F,M,O,O,751.0,0.0,28.187124945543292
10374,2,28,M,Y,N,F,M,O,O,751.0,0.0,28.187124945543292
10375,1,36,F,Y,N,P,P,O,O,0.0,0.0,1.0
10375,2,56,M,Y,N,P,G,O,O,0.0,0.0,1.0
10376,1,38,M,Y,N,F,M,O,O,635.0,0.0,20.302888388631917
10376,2,36,F,Y,N,O,O,O,O,0.0,0.0,20.302888388631917
10376,3,15,M,N,N,O,O,O,S,0.0,757.0,20.302888388631917
10377,1,43,M,Y,N,F,M,O,O,702.0,0.0,28.187124945543292
10377,2,42,F,Y,N,O,O,O,O,0.0,0.0,28.187124945543292
10377,3,17,F,N,N,O,O,O,S,0.0,758.0,28.187124945543292
10378,1,26,F,Y,N,O,O,O,O,0.0,0.0,18.945427827764085
10378,2,10,M,N,N,O,O,O,S,0.0,757.0,18.945427827764085
10378,3,9,F,N,N,O,O,O,S,0.0,757.0,18.945427827764085
10379,1,34,M,Y,N,F,S,O,O,635.0,0.0,20.302888388631917
10379,2,32,F,Y,N,O,O,O,O,0.0,0.0,20.302888388631917
10379,3,14,M,N,N,O,O,O,S,0.0,757.0,20.302888388631917
10380,1,46,M,Y,N,F,S,O,O,758.0,0.0,27.27610426978558
10380,2,42,F,Y,N,O,O,O,O,0.0,0.0,27.27610426978558
10380,3,20,M,Y,N,O,O,O,S,0.0,614.0,27.27610426978558
10381,1,34,M,Y,N,F,S,O,O,635.0,0.0,19.624158108198
10381,2,30,F,Y,N,O,O,O,O,0.0,0.0,19.624158108198
10381,3,12,M,N,N,O,O,O,S,0.0,758.0,19.624158108198
10381,4,10,M,N,N,O,O,O,S,0.0,758.0,19.624158108198
10382,1,38,M,Y,N,O,O,O,O,0.0,0.0,18.945427827764085
10382,2,36,F,Y,N,O,O,O,O,0.0,0.0,18.945427827764085
10382,3,18,M,Y,N,O,O,O,O,0.0,0.0,18.945427827764085
10382,4,16,F,N,N,O,O,O,S,0.0,758.0,18.945427827764085
10383,1,31,M,Y,N,P,S,O,O,757.0,0.0,20.220260354492133
10383,2,28,F,Y,N,O,O,O,O,0.0,0.0,20.220260354492133
10383,3,12,M,N,N,O,O,O,S,0.0,757.0,20.220260354492133
10383,4,10,M,N,N,O,O,O,S,0.0,757.0,20.220260354492133
10384,1,32,M,Y,N,F,M,O,O,758.0,0.0,20.302888388631917
10384,2,31,F,Y,N,O,O,O,O,0.0,0.0,20.302888388631917
10384,3,12,M,N,N,O,O,O,S,0.0,758.0,20.302888388631917
10384,4,10,M,N,N,O,O,O,S,0.0,758.0,20.302888388631917
10385,1,31,M,Y,N,F,M,O,O,635.0,0.0,20.98161866906583
10385,2,28,F,Y,N,O,O,O,O,0.0,0.0,20.98161866906583
10385,3,10,M,N,N,O,O,O,S,0.0,758.0,20.98161866906583
10386,1,35,M,Y,N,F,M,O,O,698.0,0.0,20.98161866906583
10386,2,41,F,Y,N,O,O,O,O,0.0,0.0,20.98161866906583
10386,3,10,M,N,N,O,O,O,S,0.0,758.0,20.98161866906583
10387,1,34,M,Y,N,F,M,O,O,739.0,0.0,20.302888388631917
10387,2,30,F,Y,N,F,M,O,O,281.0,0.0,20.302888388631917
10387,3,15,M,N,N,O,O,O,S,0.0,758.0,20.302888388631917
10387,4,6,F,N,N,O,O,O,S,0.0,758.0,20.302888388631917
10387,5,6,F,N,N,O,O,O,S,0.0,758.0,20.302888388631917
10388,1,30,M,Y,N,O,O,O,O,0.0,0.0,18.945427827764085
10388,2,20,F,Y,N,F,M,O,O,757.0,0.0,18.945427827764085
10388,3,20,F,Y,N,O,O,O,O,0.0,0.0,18.945427827764085
10389,1,40,M,Y,N,F,M,O,O,726.0,0.0,37.4288220633225
10389,2,39,F,Y,N,O,O,O,O,0.0,0.0,37.4288220633225
10390,1,50,M,Y,N,O,O,O,O,0.0,0.0,26.08685077841659
10390,2,49,F,Y,N,O,O,O,O,0.0,0.0,26.08685077841659
10390,3,19,M,Y,N,O,O,O,S,0.0,635.0,26.08685077841659
10391,1,29,M,Y,N,F,M,O,O,759.0,0.0,28.187124945543292
10391,2,28,F,Y,N,O,O,O,O,0.0,0.0,28.187124945543292
10391,3,12,F,N,N,O,O,O,S,0.0,757.0,28.187124945543292
10392,1,45,M,Y,N,F,M,O,O,635.0,0.0,37.4288220633225
10392,2,49,F,Y,N,O,O,O,O,0.0,0.0,37.4288220633225
10393,1,33,M,Y,N,F,P,O,O,635.0,0.0,19.759904164284784
10393,2,29,F,Y,N,O,O,O,O,0.0,0.0,19.759904164284784
10393,3,9,M,N,N,O,O,O,S,0.0,758.0,19.759904164284784
10394,1,37,M,Y,N,F,P,O,O,758.0,0.0,30.427773571974374
10394,2,36,F,Y,N,O,O,O,O,0.0,0.0,30.427773571974374
10394,3,18,F,Y,N,P,G,O,O,758.0,0.0,30.427773571974374
10394,4,13,M,N,N,O,O,O,S,0.0,758.0,30.427773571974374
10395,1,31,M,Y,N,F,S,O,O,72.0,0.0,37.4288220633225
10395,2,23,F,Y,N,O,O,O,O,0.0,0.0,37.4288220633225
10396,1,31,M,Y,N,F,M,O,O,611.0,0.0,20.302888388631917
10396,2,30,F,Y,N,O,O,O,O,0.0,0.0,20.302888388631917
10396,3,11,F,N,N,O,O,O,S,0.0,758.0,20.302888388631917
10396,4,10,M,N,N,O,O,O,S,0.0,758.0,20.302888388631917
10397,1,41,M,Y,N,F,S,O,O,635.0,0.0,20.302888388631917
10397,2,39,F,Y,N,O,O,O,O,0.0,0.0,20.302888388631917
10397,3,16,F,N,N,O,O,O,S,0.0,758.0,20.302888388631917
10398,1,54,F,Y,N,F,M,O,O,0.0,0.0,18.945427827764085
10398,2,33,F,Y,N,O,O,O,O,0.0,0.0,18.945427827764085
10398,3,14,M,N,N,O,O,O,S,0.0,758.0,18.945427827764085
10398,4,8,M,N,N,O,O,O,S,0.0,758.0,18.945427827764085
10399,1,44,M,Y,N,P,S,O,O,0.0,0.0,242.38367887555603
10399,2,34,F,Y,N,O,O,O,O,0.0,0.0,242.38367887555603
10400,1,73,M,Y,N,O,O,O,O,0.0,0.0,205.14243654832217
10400,2,73,F,Y,N,O,O,O,O,0.0,0.0,205.14243654832217
10400,3,40,M,Y,N,P,M,O,O,281.0,0.0,205.14243654832217
10401,1,79,M,Y,N,O,O,O,O,0.0,0.0,186.99522100750903
10401,2,59,M,Y,N,O,O,O,O,0.0,0.0,186.99522100750903
10401,3,35,F,Y,N,P,P,O,O,425.0,0.0,186.99522100750903
10402,1,62,M,Y,N,O,O,O,O,0.0,0.0,1.0
10402,2,42,F,Y,N,O,O,O,O,0.0,0.0,1.0
10402,3,21,F,Y,N,O,O,O,O,0.0,0.0,1.0
10403,1,38,M,Y,N,F,M,O,O,46.0,0.0,28.187124945543292
10403,2,28,F,Y,N,O,O,O,O,0.0,0.0,28.187124945543292
10404,1,43,M,Y,N,F,M,O,O,758.0,0.0,31.267690651469696
10404,2,39,F,Y,N,F,M,O,O,758.0,0.0,31.267690651469696
10404,3,21,F,Y,N,O,O,O,O,0.0,0.0,31.267690651469696
10404,4,18,F,Y,N,O,O,O,O,0.0,0.0,31.267690651469696
10404,5,13,M,N,N,O,O,O,S,0.0,758.0,31.267690651469696
10405,1,36,M,Y,N,F,S,O,O,698.0,0.0,20.98161866906583
10405,2,44,F,Y,N,O,O,O,O,0.0,0.0,20.98161866906583
10405,3,20,F,Y,N,O,O,O,O,0.0,0.0,20.98161866906583
10405,4,7,F,N,N,O,O,O,S,0.0,757.0,20.98161866906583
10406,1,41,M,Y,N,F,M,O,O,700.0,0.0,20.302888388631917
10406,2,41,F,Y,N,O,O,O,O,0.0,0.0,20.302888388631917
10406,3,13,F,N,N,O,O,O,S,0.0,758.0,20.302888388631917
10406,4,11,M,N,N,O,O,O,S,0.0,758.0,20.302888388631917
10407,1,55,F,Y,N,P,G,O,O,0.0,0.0,1.0
10407,2,29,F,Y,N,O,O,O,O,0.0,0.0,1.0
10407,3,29,M,Y,N,F,S,O,O,0.0,0.0,1.0
10408,1,52,M,Y,N,O,O,O,O,0.0,0.0,18.945427827764085
10409,1,45,F,Y,N,O,O,O,O,0.0,0.0,29.306647828492963
10409,2,42,M,Y,N,F,M,O,O,724.0,0.0,29.306647828492963
10409,3,20,M,Y,N,F,M,O,O,758.0,0.0,29.306647828492963
10410,1,22,M,Y,N,P,M,O,O,0.0,0.0,18.945427827764085
10410,2,21,F,Y,N,O,O,O,O,0.0,0.0,18.945427827764085
10410,3,7,M,N,N,O,O,O,S,0.0,0.0,18.945427827764085
10411,1,44,M,Y,N,F,M,O,O,705.0,0.0,37.4288220633225
10411,2,41,F,Y,N,O,O,O,O,0.0,0.0,37.4288220633225
10411,3,22,M,Y,N,F,M,O,O,737.0,0.0,37.4288220633225
10412,1,22,M,Y,N,F,M,O,O,758.0,0.0,31.534399029203584
10412,2,24,F,Y,N,O,O,O,O,0.0,0.0,31.534399029203584
10413,1,55,F,Y,N,O,O,O,O,0.0,0.0,28.187124945543292
10413,2,54,M,Y,N,F,G,O,O,70.0,0.0,28.187124945543292
10413,3,13,M,N,N,O,O,O,S,0.0,758.0,28.187124945543292
10414,1,33,M,Y,N,P,M,O,O,709.0,0.0,23.14175156157725
10414,2,27,F,Y,N,O,O,O,O,0.0,0.0,23.14175156157725
10414,3,15,M,N,N,O,O,O,S,0.0,758.0,23.14175156157725
10414,4,6,F,N,N,O,O,O,S,0.0,757.0,23.14175156157725
10415,1,67,M,Y,N,P,S,O,O,0.0,0.0,30.365409261628635
10415,2,65,F,Y,N,O,O,O,O,0.0,0.0,30.365409261628635
10416,1,32,M,Y,N,F,M,O,O,758.0,0.0,18.945427827764085
10416,2,30,F,Y,N,O,O,O,O,0.0,0.0,18.945427827764085
10416,3,12,F,N,N,O,O,O,S,0.0,758.0,18.945427827764085
10417,1,68,M,Y,N,O,O,O,O,0.0,0.0,18.945427827764085
10418,1,43,M,Y,N,F,S,O,O,758.0,0.0,18.945427827764085
10418,2,42,F,Y,N,O,O,O,O,0.0,0.0,18.945427827764085
10418,3,19,M,Y,N,F,S,O,O,758.0,0.0,18.945427827764085
10418,4,17,M,N,N,O,O,O,S,0.0,758.0,18.945427827764085
10419,1,61,M,Y,N,F,S,O,O,700.0,0.0,23.14175156157725
10419,2,60,F,Y,N,O,O,O,O,0.0,0.0,23.14175156157725
10419,3,24,F,Y,N,O,O,O,S,0.0,635.0,23.14175156157725
10419,4,23,F,Y,N,O,O,O,S,0.0,758.0,23.14175156157725
10420,1,45,M,Y,N,F,M,O,O,635.0,0.0,20.302888388631917
10420,2,35,F,Y,N,O,O,O,O,0.0,0.0,20.302888388631917
10420,3,10,F,N,N,O,O,O,S,0.0,758.0,20.302888388631917
10421,1,53,M,Y,N,F,S,O,O,758.0,0.0,19.759904164284784
10421,2,50,F,Y,N,O,O,O,O,0.0,0.0,19.759904164284784
10421,3,32,M,Y,N,F,S,O,O,611.0,0.0,19.759904164284784
10421,4,38,F,Y,N,O,O,O,O,0.0,0.0,19.759904164284784
10421,5,9,F,N,N,O,O,O,S,0.0,758.0,19.759904164284784
10421,6,7,M,N,N,O,O,O,S,0.0,758.0,19.759904164284784
10421,7,6,M,N,N,O,O,O,S,0.0,757.0,19.759904164284784
10422,1,55,M,Y,N,P,S,O,O,758.0,0.0,37.4288220633225
10422,2,48,F,Y,N,O,O,O,O,0.0,0.0,37.4288220633225
10422,3,17,F,N,N,O,O,O,O,0.0,0.0,37.4288220633225
10423,1,31,M,Y,N,F,M,O,O,635.0,0.0,23.017809510367577
10423,2,22,F,Y,N,O,O,O,O,0.0,0.0,23.017809510367577
10424,1,43,M,Y,N,F,G,O,O,231.0,0.0,20.052053284993296
10424,2,40,F,Y,N,O,O,O,O,0.0,0.0,20.052053284993296
10424,3,17,M,N,N,P,S,O,S,0.0,758.0,20.052053284993296
10424,4,15,M,N,N,O,O,O,S,0.0,758.0,20.052053284993296
10424,5,13,M,N,N,O,O,O,S,0.0,758.0,20.052053284993296
10425,1,51,M,Y,N,F,M,O,O,751.0,0.0,37.4288220633225
10425,2,47,F,Y,N,O,O,O,O,0.0,0.0,37.4288220633225
10425,3,20,M,Y,N,F,M,O,O,751.0,0.0,37.4288220633225
10426,1,35,M,Y,N,O,O,O,O,0.0,0.0,1.0
10427,1,31,M,Y,N,F,P,O,O,635.0,0.0,20.302888388631917
10427,2,30,F,Y,N,O,O,O,O,0.0,0.0,20.302888388631917
10427,3,12,M,N,N,O,O,O,S,0.0,758.0,20.302888388631917
10428,1,45,M,Y,N,F,M,O,O,587.0,0.0,110.85668894750842
10428,2,41,F,Y,N,O,O,O,S,0.0,511.0,110.85668894750842
10428,3,10,M,N,N,O,O,O,S,0.0,511.0,110.85668894750842
10429,1,74,F,Y,N,O,O,O,O,0.0,0.0,30.365409261628635
10430,1,25,M,Y,N,O,O,O,S,0.0,437.0,114.50991043032427
10430,2,24,M,Y,N,O,O,O,S,0.0,437.0,114.50991043032427
10430,3,24,M,Y,N,O,O,O,S,0.0,437.0,114.50991043032427
10430,4,23,M,Y,N,O,O,O,S,0.0,437.0,114.50991043032427
10430,5,22,M,Y,N,O,O,O,S,0.0,437.0,114.50991043032427
10430,6,22,M,Y,N,O,O,O,S,0.0,437.0,114.50991043032427
10431,1,52,M,Y,N,P,S,O,O,422.0,0.0,121.86565607852766
10431,2,46,F,Y,N,O,O,O,O,0.0,0.0,121.86565607852766
10431,3,15,M,N,N,O,O,O,S,0.0,422.0,121.86565607852766
10431,4,12,M,N,N,O,O,O,S,0.0,422.0,121.86565607852766
10432,1,70,M,Y,N,O,O,O,O,0.0,0.0,120.71342240036583
10432,2,35,F,Y,N,P,P,O,O,427.0,0.0,120.71342240036583
10432,3,32,F,Y,N,P,P,O,O,427.0,0.0,120.71342240036583
10433,1,42,M,Y,N,F,P,O,O,433.0,0.0,121.71202492143942
10433,2,40,F,Y,N,O,O,O,O,0.0,0.0,121.71202492143942
10433,3,18,M,Y,N,O,O,O,S,0.0,569.0,121.71202492143942
10433,4,15,M,N,N,O,O,O,S,0.0,569.0,121.71202492143942
10434,1,59,F,Y,N,O,O,O,O,0.0,0.0,20.302888388631917
10434,2,30,F,Y,N,O,O,O,O,0.0,0.0,20.302888388631917
10434,3,26,M,Y,N,F,M,O,O,0.0,0.0,20.302888388631917
10434,4,9,F,N,N,O,O,O,S,0.0,758.0,20.302888388631917
10435,1,36,M,Y,N,F,M,O,O,751.0,0.0,23.56627638665369
10435,2,34,F,Y,N,O,O,O,O,0.0,0.0,23.56627638665369
10435,3,15,M,N,N,O,O,O,S,0.0,758.0,23.56627638665369
10436,1,30,M,Y,N,F,M,O,O,751.0,0.0,25.10655923961689
10436,2,27,F,Y,N,O,O,O,O,0.0,0.0,25.10655923961689
10437,1,48,M,Y,N,O,O,O,O,0.0,0.0,31.534399029203584
10437,2,47,F,Y,N,O,O,O,O,0.0,0.0,31.534399029203584
10438,1,39,F,Y,N,O,O,O,O,0.0,0.0,30.365409261628635
10438,2,40,M,Y,N,P,M,O,O,0.0,0.0,30.365409261628635
10439,1,70,M,Y,N,O,O,O,O,0.0,0.0,1.0
10440,1,40,M,Y,N,F,G,O,O,749.0,0.0,30.365409261628635
10440,2,38,F,Y,N,O,O,O,O,0.0,0.0,30.365409261628635
10440,3,15,M,N,N,O,O,O,S,0.0,700.0,30.365409261628635
10440,4,12,M,N,N,O,O,O,S,0.0,700.0,30.365409261628635
10441,1,36,M,Y,N,F,S,O,O,700.0,0.0,30.365409261628635
10441,2,34,F,Y,N,O,O,O,O,0.0,0.0,30.365409261628635
10441,3,13,M,N,N,O,O,O,S,0.0,700.0,30.365409261628635
10441,4,11,M,N,N,O,O,O,S,0.0,700.0,30.365409261628635
10442,1,36,M,Y,N,F,S,O,O,700.0,0.0,30.365409261628635
10442,2,33,F,Y,N,O,O,O,O,0.0,0.0,30.365409261628635
10442,3,12,M,N,N,O,O,O,S,0.0,700.0,30.365409261628635
10443,1,38,M,Y,N,F,M,O,O,758.0,0.0,31.67083807100706
10443,2,35,F,Y,N,O,O,O,O,0.0,0.0,31.67083807100706
10443,3,14,M,N,N,O,O,O,S,0.0,700.0,31.67083807100706
10443,4,12,M,N,N,O,O,O,S,0.0,700.0,31.67083807100706
10444,1,59,M,Y,N,F,P,O,O,68.0,0.0,30.365409261628635
10444,2,58,F,Y,N,O,O,O,O,0.0,0.0,30.365409261628635
10445,1,32,M,Y,N,F,S,O,O,700.0,0.0,30.365409261628635
10445,2,30,F,Y,N,O,O,O,O,0.0,0.0,30.365409261628635
10445,3,10,M,N,N,O,O,O,S,0.0,700.0,30.365409261628635
10445,4,8,M,N,N,O,O,O,S,0.0,700.0,30.365409261628635
10446,1,44,M,Y,N,F,S,O,O,700.0,0.0,33.6289812850747
10446,2,40,F,Y,N,O,O,O,O,0.0,0.0,33.6289812850747
10446,3,21,M,Y,N,O,O,O,S,0.0,614.0,33.6289812850747
10447,1,28,M,Y,N,F,P,O,O,0.0,0.0,30.365409261628635
10447,2,30,F,Y,N,O,O,O,O,0.0,0.0,30.365409261628635
10447,3,12,M,N,N,O,O,O,S,0.0,700.0,30.365409261628635
10448,1,32,M,Y,N,P,S,O,O,700.0,0.0,30.365409261628635
10448,2,31,F,Y,N,O,O,O,O,0.0,0.0,30.365409261628635
10448,3,12,M,N,N,O,O,O,S,0.0,700.0,30.365409261628635
10449,1,32,M,Y,N,F,S,O,O,700.0,0.0,30.365409261628635
10449,2,30,F,Y,N,O,O,O,O,0.0,0.0,30.365409261628635
10449,3,12,M,N,N,O,O,O,S,0.0,700.0,30.365409261628635
10450,1,36,M,Y,N,F,S,O,O,700.0,0.0,30.365409261628635
10450,2,30,F,Y,N,O,O,O,O,0.0,0.0,30.365409261628635
10450,3,12,M,N,N,O,O,O,S,0.0,700.0,30.365409261628635
10450,4,10,M,N,N,O,O,O,S,0.0,700.0,30.365409261628635
10451,1,70,M,Y,N,O,O,O,O,0.0,0.0,30.365409261628635
10451,2,65,F,Y,N,O,O,O,O,0.0,0.0,30.365409261628635
10452,1,48,M,Y,N,F,M,O,O,700.0,0.0,36.368635391713376
10452,2,40,F,Y,N,P,P,O,O,700.0,0.0,36.368635391713376
10452,3,22,M,Y,N,F,S,O,O,700.0,0.0,36.368635391713376
10452,4,20,M,Y,N,F,S,O,O,700.0,0.0,36.368635391713376
10452,5,19,M,Y,N,F,S,O,O,700.0,0.0,36.368635391713376
10452,6,12,F,N,N,O,O,O,S,0.0,700.0,36.368635391713376
10453,1,69,F,Y,N,O,O,O,O,0.0,0.0,1.0
10453,2,75,M,Y,N,O,O,O,O,0.0,0.0,1.0
10454,1,43,M,Y,N,P,M,O,O,351.0,0.0,32.54112394392601
10454,2,24,F,Y,N,O,O,O,O,0.0,0.0,32.54112394392601
10454,3,22,M,Y,N,P,M,O,O,332.0,0.0,32.54112394392601
10454,4,14,M,N,N,O,O,O,S,0.0,700.0,32.54112394392601
10454,5,7,M,N,N,O,O,O,S,0.0,700.0,32.54112394392601
10455,1,45,M,Y,N,F,P,O,O,0.0,0.0,33.085052614500356
10455,2,40,F,Y,N,O,O,O,O,0.0,0.0,33.085052614500356
10455,3,20,F,Y,N,F,M,O,S,231.0,700.0,33.085052614500356
10455,4,13,M,N,N,O,O,O,S,0.0,700.0,33.085052614500356
10455,5,12,F,N,N,O,O,O,S,0.0,700.0,33.085052614500356
10455,6,9,M,N,N,O,O,O,S,0.0,700.0,33.085052614500356
10456,1,68,F,Y,N,P,S,O,O,0.0,0.0,1.0
10457,1,31,M,Y,N,F,M,O,O,652.0,0.0,20.597988510559706
10457,2,30,F,Y,N,O,O,O,O,0.0,0.0,20.597988510559706
10457,3,12,M,N,N,O,O,O,S,0.0,698.0,20.597988510559706
10457,4,12,M,N,N,O,O,O,S,0.0,698.0,20.597988510559706
10458,1,29,M,Y,N,F,M,O,O,618.0,0.0,23.903109876150943
10458,2,24,F,Y,N,O,O,O,O,0.0,0.0,23.903109876150943
10459,1,27,M,Y,N,F,M,O,O,266.0,0.0,20.302888388631917
10459,2,26,F,Y,N,O,O,O,O,0.0,0.0,20.302888388631917
10459,3,10,M,N,N,O,O,O,S,0.0,698.0,20.302888388631917
10460,1,60,F,Y,N,O,O,O,O,0.0,0.0,1.0
10460,2,66,M,Y,N,O,O,O,O,0.0,0.0,1.0
10460,3,39,F,Y,N,P,P,O,O,0.0,0.0,1.0
10461,1,64,F,Y,N,O,O,O,O,0.0,0.0,1.0
10461,2,75,M,Y,N,O,O,O,O,0.0,0.0,1.0
10462,1,48,M,Y,N,O,O,O,O,0.0,0.0,30.365409261628635
10462,2,47,F,Y,N,O,O,O,O,0.0,0.0,30.365409261628635
10463,1,27,M,Y,N,P,S,O,O,635.0,0.0,20.98161866906583
10463,2,25,F,Y,N,O,O,O,O,0.0,0.0,20.98161866906583
10463,3,8,M,N,N,O,O,O,S,0.0,698.0,20.98161866906583
10464,1,35,M,Y,N,F,M,O,O,611.0,0.0,20.302888388631917
10464,2,34,F,Y,N,O,O,O,O,0.0,0.0,20.302888388631917
10464,3,12,M,N,N,O,O,O,S,0.0,698.0,20.302888388631917
10464,4,10,F,N,N,O,O,O,S,0.0,698.0,20.302888388631917
10465,1,65,M,Y,N,P,M,O,O,710.0,0.0,21.807899010463643
10465,2,63,F,Y,N,O,O,O,O,0.0,0.0,21.807899010463643
10465,3,37,M,Y,N,F,M,O,O,719.0,0.0,21.807899010463643
10465,4,35,F,Y,N,O,O,O,O,0.0,0.0,21.807899010463643
10465,5,10,M,N,N,O,O,O,S,0.0,698.0,21.807899010463643
10466,1,68,F,Y,N,O,O,O,O,0.0,0.0,1.0
10466,2,74,M,Y,N,O,O,O,O,0.0,0.0,1.0
10467,1,27,M,Y,N,F,M,O,O,758.0,0.0,20.98161866906583
10467,2,25,F,Y,N,O,O,O,O,0.0,0.0,20.98161866906583
10467,3,8,M,N,N,O,O,O,S,0.0,698.0,20.98161866906583
10468,1,33,M,Y,N,F,M,O,O,611.0,0.0,20.98161866906583
10468,2,31,F,Y,N,O,O,O,O,0.0,0.0,20.98161866906583
10468,3,12,F,N,N,O,O,O,S,0.0,698.0,20.98161866906583
10469,1,50,M,Y,N,F,M,O,O,726.0,0.0,22.840749437210903
10469,2,49,F,Y,N,O,O,O,O,0.0,0.0,22.840749437210903
10469,3,24,M,Y,N,F,P,O,O,611.0,0.0,22.840749437210903
10469,4,17,M,N,N,O,O,O,S,0.0,611.0,22.840749437210903
10469,5,12,M,N,N,O,O,O,S,0.0,698.0,22.840749437210903
10470,1,60,F,Y,N,O,O,O,O,0.0,0.0,1.0
10470,2,64,M,Y,N,O,O,O,O,0.0,0.0,1.0
10471,1,39,M,Y,N,F,S,O,O,611.0,0.0,20.98161866906583
10471,2,35,F,Y,N,O,O,O,O,0.0,0.0,20.98161866906583
10471,3,14,F,N,N,O,O,O,S,0.0,698.0,20.98161866906583
10472,1,45,M,Y,N,F,M,O,O,611.0,0.0,21.999714089716704
10472,2,43,F,Y,N,P,P,O,O,611.0,0.0,21.999714089716704
10472,3,18,M,Y,N,O,O,O,S,0.0,614.0,21.999714089716704
10472,4,15,M,N,N,O,O,O,S,0.0,698.0,21.999714089716704
10473,1,32,M,Y,N,F,M,O,O,635.0,0.0,20.98161866906583
10473,2,30,F,Y,N,O,O,O,O,0.0,0.0,20.98161866906583
10473,3,14,M,N,N,O,O,O,S,0.0,698.0,20.98161866906583
10474,1,34,M,Y,N,P,S,O,O,577.0,0.0,115.29114626783957
10474,2,32,F,Y,N,F,G,O,O,428.0,0.0,115.29114626783957
10474,3,8,M,N,N,O,O,O,S,0.0,428.0,115.29114626783957
10475,1,48,F,Y,N,F,P,O,O,441.0,0.0,120.71342240036581
10475,2,21,M,Y,N,O,O,O,S,0.0,587.0,120.71342240036581
10475,3,17,M,N,N,O,O,O,S,0.0,435.0,120.71342240036581
10476,1,40,M,Y,N,P,P,O,O,448.0,0.0,99.88284492457746
10476,2,36,F,Y,N,P,P,O,O,0.0,0.0,99.88284492457746
10476,3,10,F,N,N,O,O,O,S,0.0,428.0,99.88284492457746
10476,4,7,M,N,N,O,O,O,S,0.0,428.0,99.88284492457746
10477,1,52,M,Y,N,P,M,O,O,0.0,0.0,1.0
10477,2,44,F,Y,N,O,O,O,O,0.0,0.0,1.0
10477,3,16,M,N,N,O,O,O,O,0.0,0.0,1.0
10478,1,38,F,Y,N,O,O,O,O,0.0,0.0,1.0
10478,2,37,M,Y,N,F,G,O,O,0.0,0.0,1.0
10479,1,42,M,Y,N,F,M,O,O,603.0,0.0,23.017809510367577
10479,2,40,F,Y,N,O,O,O,O,0.0,0.0,23.017809510367577
10480,1,42,M,Y,N,F,P,O,O,710.0,0.0,23.858844857861776
10480,2,40,F,Y,N,O,O,O,O,0.0,0.0,23.858844857861776
10480,3,17,M,N,N,F,M,O,O,635.0,0.0,23.858844857861776
10481,1,42,M,Y,N,F,S,O,O,10.0,0.0,22.781729412825346
10481,2,40,F,Y,N,O,O,O,O,0.0,0.0,22.781729412825346
10481,3,18,M,Y,N,P,M,O,O,611.0,0.0,22.781729412825346
10481,4,15,F,N,N,O,O,O,O,0.0,0.0,22.781729412825346
10481,5,10,M,N,N,O,O,O,S,0.0,698.0,22.781729412825346
10482,1,30,F,Y,N,P,P,O,O,0.0,0.0,1.0
10482,2,30,M,Y,N,P,M,O,O,0.0,0.0,1.0
10482,3,7,F,N,N,O,O,O,S,0.0,0.0,1.0
10483,1,33,M,Y,N,F,M,O,O,636.0,0.0,20.98161866906583
10483,2,32,F,Y,N,O,O,O,O,0.0,0.0,20.98161866906583
10483,3,14,M,N,N,O,O,O,S,0.0,698.0,20.98161866906583
10484,1,29,M,Y,N,P,M,O,O,611.0,0.0,20.98161866906583
10484,2,28,F,Y,N,O,O,O,O,0.0,0.0,20.98161866906583
10484,3,13,M,N,N,O,O,O,S,0.0,698.0,20.98161866906583
10485,1,31,M,Y,N,F,M,O,O,611.0,0.0,20.302888388631917
10485,2,30,F,Y,N,O,O,O,O,0.0,0.0,20.302888388631917
10485,3,14,M,N,N,O,O,O,S,0.0,698.0,20.302888388631917
10485,4,10,F,N,N,O,O,O,S,0.0,698.0,20.302888388631917
10486,1,37,M,Y,N,F,M,O,O,735.0,0.0,20.302888388631917
10486,2,36,F,Y,N,O,O,O,O,0.0,0.0,20.302888388631917
10486,3,12,M,N,N,O,O,O,S,0.0,698.0,20.302888388631917
10486,4,10,M,N,N,O,O,O,S,0.0,698.0,20.302888388631917
10487,1,65,M,Y,N,P,M,O,O,667.0,0.0,23.903109876150943
10487,2,64,F,Y,N,O,O,O,O,0.0,0.0,23.903109876150943
10487,3,37,M,Y,N,P,M,O,O,667.0,0.0,23.903109876150943
10488,1,31,M,Y,N,P,S,O,O,690.0,0.0,21.424268851957514
10488,2,30,F,Y,N,O,O,O,O,0.0,0.0,21.424268851957514
10488,3,12,M,N,N,O,O,O,S,0.0,698.0,21.424268851957514
10489,1,38,M,Y,N,F,M,O,O,611.0,0.0,20.302888388631917
10489,2,36,F,Y,N,O,O,O,O,0.0,0.0,20.302888388631917
10489,3,15,M,N,N,O,O,O,S,0.0,698.0,20.302888388631917
10489,4,12,F,N,N,O,O,O,S,0.0,698.0,20.302888388631917
10490,1,31,M,Y,N,F,M,O,O,664.0,0.0,23.903109876150943
