HouseholdId,HouseholdZone,ExpansionFactor,NumberOfPersons,DwellingType,Vehicles,IncomeClass,MACROZONA,MUNICIPIO,NumberOfFormalWorkers,NumberOfInformalWorkers,NumberOfLicenses,DistanceEmployment,DistanceSchool,ZONA,AREA,POBTOT,ZoneDensity
16176,176,85.18402373699797,5,1,1,4,62.0,Juárez,0,2,3,30.301265,11.3315,176,0.626574,7575,12089.553668042403
16177,176,80.41703457410028,4,1,1,4,62.0,Juárez,1,0,2,12.519,1.871927379,176,0.626574,7575,12089.553668042403
16178,176,84.67792276419287,4,1,1,4,62.0,Juárez,0,1,2,-1.0,0.263854758,176,0.626574,7575,12089.553668042403
16179,176,94.5975018311731,2,1,1,3,62.0,Juárez,0,2,2,22.1153,-1.0,176,0.626574,7575,12089.553668042403
16180,6,37.63150530104431,2,1,1,4,24.0,San Pedro Garza García,1,0,2,6.311658,-1.0,6,2.30674,25948,11248.775327952002
16181,127,68.74297213472897,5,1,1,4,62.0,Juárez,1,0,2,7.676,1.867,127,0.94903,3969,4182.1649473673115
16182,6,51.5551622624307,1,1,1,4,24.0,San Pedro Garza García,1,0,1,11.01701,-1.0,6,2.30674,25948,11248.775327952002
16183,127,92.5184711682848,6,1,2,5,62.0,Juárez,1,0,3,7.342,0.362363618,127,0.94903,3969,4182.1649473673115
16184,6,41.26439292818358,3,1,1,5,24.0,San Pedro Garza García,1,0,2,8.35376,0.506265192,6,2.30674,25948,11248.775327952002
16185,6,37.63150530104431,3,1,1,4,24.0,San Pedro Garza García,1,0,2,6.363,-1.0,6,2.30674,25948,11248.775327952002
16186,126,65.9377267426092,5,1,1,3,62.0,Juárez,1,0,2,6.711,1.867,126,0.37685,3292,8735.57118216797
16187,126,72.79177991716989,5,1,1,4,62.0,Juárez,1,0,3,4.681479,12.086209010666666,126,0.37685,3292,8735.57118216797
16188,6,51.5551622624307,2,1,1,5,24.0,San Pedro Garza García,1,0,2,0.506265192,-1.0,6,2.30674,25948,11248.775327952002
16189,6,1.0,2,1,0,2,24.0,San Pedro Garza García,0,0,2,-1.0,-1.0,6,2.30674,25948,11248.775327952002
16190,6,37.63150530104431,3,1,1,4,24.0,San Pedro Garza García,2,0,3,6.0231555000000006,-1.0,6,2.30674,25948,11248.775327952002
16191,123,76.34894675460012,3,1,0,2,62.0,Juárez,0,0,3,-1.0,-1.0,123,0.772275,7300,9452.591369654592
16192,123,105.0145058542818,4,1,1,4,62.0,Juárez,0,1,2,-1.0,1.837,123,0.772275,7300,9452.591369654592
16193,123,75.19214453104557,2,1,0,2,62.0,Juárez,0,1,2,-1.0,-1.0,123,0.772275,7300,9452.591369654592
16194,123,75.19214453104557,3,1,0,4,62.0,Juárez,0,2,3,17.147,-1.0,123,0.772275,7300,9452.591369654592
16195,6,41.26439292818358,4,1,1,6,24.0,San Pedro Garza García,2,0,4,9.290881,-1.0,6,2.30674,25948,11248.775327952002
16196,123,1.0,3,1,0,2,62.0,Juárez,0,2,3,-1.0,-1.0,123,0.772275,7300,9452.591369654592
16197,123,89.26535390443532,5,1,0,3,62.0,Juárez,1,1,3,28.059145,4.1665,123,0.772275,7300,9452.591369654592
16198,123,88.51465013898212,5,1,0,4,62.0,Juárez,0,1,3,31.798,18.962165,123,0.772275,7300,9452.591369654592
16199,123,122.26851547035804,3,1,0,4,62.0,Juárez,2,0,3,5.679,-1.0,123,0.772275,7300,9452.591369654592
16200,706,143.48101546280657,3,1,0,4,31.0,General Escobedo,2,1,3,24.922,-1.0,706,0.546176,2155,3945.614600421842
16201,6,37.63150530104431,3,1,0,4,24.0,San Pedro Garza García,1,0,2,7.1638,-1.0,6,2.30674,25948,11248.775327952002
16202,123,107.27412619762502,4,1,0,4,62.0,Juárez,1,1,4,16.14959,35.13833,123,0.772275,7300,9452.591369654592
16203,123,78.85535157230164,4,1,0,4,62.0,Juárez,3,0,4,18.826,-1.0,123,0.772275,7300,9452.591369654592
16204,123,86.18176565481377,2,1,1,4,62.0,Juárez,0,0,2,-1.0,35.13833,123,0.772275,7300,9452.591369654592
16205,100,107.27412619762502,3,1,2,5,62.0,Juárez,2,0,2,5.3260000000000005,2.617,100,1.017197,3166,3112.4747713569745
16206,6,37.63150530104431,3,1,1,5,24.0,San Pedro Garza García,1,0,3,7.622,-1.0,6,2.30674,25948,11248.775327952002
16207,6,30.973623593936463,2,1,0,3,24.0,San Pedro Garza García,1,0,2,0.506265192,-1.0,6,2.30674,25948,11248.775327952002
16208,422,88.1119871535517,4,1,1,4,11.0,Monterrey,1,0,2,8.294662,-1.0,422,2.55241,11577,4535.713306247821
16209,422,104.6499293577568,3,1,2,5,11.0,Monterrey,2,0,3,7.258372,-1.0,422,2.55241,11577,4535.713306247821
16210,96,75.77054564282284,5,1,0,2,62.0,Juárez,1,0,2,15.966,0.406774849,96,1.489192,16765,11257.782743930937
16211,216,227.0390264507305,5,1,0,3,51.0,Guadalupe,3,0,4,14.329333333333333,-1.0,216,2.667192,14907,5589.023962279431
16212,6,37.63150530104431,3,2,1,4,24.0,San Pedro Garza García,1,0,3,11.01701,-1.0,6,2.30674,25948,11248.775327952002
16213,6,51.5551622624307,2,2,1,3,24.0,San Pedro Garza García,0,1,1,2.775997,-1.0,6,2.30674,25948,11248.775327952002
16214,422,135.6924602164696,2,1,1,4,11.0,Monterrey,0,0,2,-1.0,-1.0,422,2.55241,11577,4535.713306247821
16215,118,100.52684641126348,6,1,2,4,61.0,Juárez,0,1,3,3.971,0.842,118,0.575189,5398,9384.741363273637
16216,6,1.0,2,1,0,3,24.0,San Pedro Garza García,0,1,1,-1.0,-1.0,6,2.30674,25948,11248.775327952002
16217,122,94.79078844388964,2,1,0,4,61.0,Juárez,1,0,2,2.584,-1.0,122,0.811555,9948,12257.949245584094
16218,122,94.79078844388964,3,1,0,2,61.0,Juárez,0,1,2,13.237,-1.0,122,0.811555,9948,12257.949245584094
16219,6,51.5551622624307,2,1,1,4,24.0,San Pedro Garza García,0,1,2,4.97117,-1.0,6,2.30674,25948,11248.775327952002
16220,118,94.79078844388964,2,1,0,3,61.0,Juárez,1,0,2,22.606,-1.0,118,0.575189,5398,9384.741363273637
16221,6,51.5551622624307,2,1,1,4,24.0,San Pedro Garza García,0,2,2,11.01701,-1.0,6,2.30674,25948,11248.775327952002
16222,422,135.6924602164696,2,1,1,5,11.0,Monterrey,0,0,2,-1.0,-1.0,422,2.55241,11577,4535.713306247821
16223,422,120.71342240036584,3,1,1,5,11.0,Monterrey,1,0,3,6.222082,8.456929,422,2.55241,11577,4535.713306247821
16224,422,72.52294327253871,2,1,1,5,11.0,Monterrey,0,0,2,-1.0,-1.0,422,2.55241,11577,4535.713306247821
16225,118,145.97781420359004,2,1,1,3,61.0,Juárez,1,0,2,0.4,-1.0,118,0.575189,5398,9384.741363273637
16226,216,234.49760156409224,5,1,0,4,51.0,Guadalupe,1,1,4,10.248692334,-1.0,216,2.667192,14907,5589.023962279431
16227,6,51.5551622624307,4,1,1,4,24.0,San Pedro Garza García,1,0,2,4.97117,-1.0,6,2.30674,25948,11248.775327952002
16228,422,135.6924602164696,1,1,1,4,11.0,Monterrey,0,0,1,-1.0,-1.0,422,2.55241,11577,4535.713306247821
16229,118,94.79078844388964,3,1,0,2,61.0,Juárez,0,0,3,24.917,-1.0,118,0.575189,5398,9384.741363273637
16230,216,232.70754353688545,3,1,0,2,51.0,Guadalupe,1,0,2,4.569,-1.0,216,2.667192,14907,5589.023962279431
16231,6,1.0,1,1,1,3,24.0,San Pedro Garza García,0,1,1,-1.0,-1.0,6,2.30674,25948,11248.775327952002
16232,422,135.6924602164696,2,1,1,4,11.0,Monterrey,0,0,2,-1.0,-1.0,422,2.55241,11577,4535.713306247821
16233,422,114.8392899234624,3,1,2,6,11.0,Monterrey,1,0,2,6.923905,10.13237,422,2.55241,11577,4535.713306247821
16234,673,127.80585213369773,4,1,0,2,33.0,General Escobedo,2,0,3,14.6765,-1.0,673,0.496942,7462,15015.836858224904
16235,706,1.0,1,1,1,4,31.0,General Escobedo,0,0,1,-1.0,-1.0,706,0.546176,2155,3945.614600421842
16236,6,51.5551622624307,3,1,2,4,24.0,San Pedro Garza García,0,1,2,8.35376,-1.0,6,2.30674,25948,11248.775327952002
16237,6,1.0,2,1,1,4,24.0,San Pedro Garza García,0,0,1,-1.0,-1.0,6,2.30674,25948,11248.775327952002
16238,6,51.5551622624307,3,1,1,4,24.0,San Pedro Garza García,1,0,2,1.207919,-1.0,6,2.30674,25948,11248.775327952002
16239,120,87.13460937726778,5,1,0,4,61.0,Juárez,1,0,2,-1.0,0.239600594,120,0.516676,5321,10298.523639572963
16240,122,78.02011048843224,3,1,0,2,61.0,Juárez,0,1,2,0.967,0.418,122,0.811555,9948,12257.949245584094
16241,422,72.52294327253871,2,1,2,5,11.0,Monterrey,0,0,2,-1.0,-1.0,422,2.55241,11577,4535.713306247821
16242,120,86.95231939949107,4,1,0,4,61.0,Juárez,1,0,2,7.387865,0.239600594,120,0.516676,5321,10298.523639572963
16243,122,112.32708430600924,2,1,1,4,61.0,Juárez,2,0,2,27.2313,-1.0,122,0.811555,9948,12257.949245584094
16244,122,90.59811895502529,5,1,0,4,61.0,Juárez,2,0,4,11.2005,6.0685,122,0.811555,9948,12257.949245584094
16245,122,96.24910826610332,4,1,1,3,61.0,Juárez,0,1,2,8.591,-1.0,122,0.811555,9948,12257.949245584094
16246,122,95.2768950512942,3,1,0,3,61.0,Juárez,2,1,3,15.489333333333336,-1.0,122,0.811555,9948,12257.949245584094
16247,122,100.8914263668169,4,1,1,4,61.0,Juárez,1,0,2,34.0141,8.4468,122,0.811555,9948,12257.949245584094
16248,122,129.8633801681288,5,1,1,4,61.0,Juárez,1,0,2,5.232,2.584,122,0.811555,9948,12257.949245584094
16249,122,113.05624421711606,4,1,1,4,61.0,Juárez,1,0,2,7.636031,2.584,122,0.811555,9948,12257.949245584094
16250,122,112.32708430600924,3,1,1,4,61.0,Juárez,1,1,2,15.23903,-1.0,122,0.811555,9948,12257.949245584094
16251,122,129.8633801681288,3,1,1,4,61.0,Juárez,1,0,2,39.71,-1.0,122,0.811555,9948,12257.949245584094
16252,706,131.61153973109023,3,1,1,5,31.0,General Escobedo,1,0,3,12.8021,-1.0,706,0.546176,2155,3945.614600421842
16253,422,128.2029413084177,3,1,1,5,11.0,Monterrey,1,0,2,10.41925,-1.0,422,2.55241,11577,4535.713306247821
16254,14,109.53192657885909,3,1,2,5,21.0,San Pedro Garza García,0,1,3,-1.0,-1.0,14,2.479461,7161,2888.127701948125
16255,422,120.71342240036584,3,1,1,5,11.0,Monterrey,1,0,2,6.222082,-1.0,422,2.55241,11577,4535.713306247821
16256,403,232.70754353688545,3,1,0,2,51.0,Guadalupe,1,0,2,41.921,-1.0,403,2.910164,4223,1451.12096775302
16257,403,236.28765959129905,2,1,2,3,51.0,Guadalupe,1,0,2,12.544,-1.0,403,2.910164,4223,1451.12096775302
16258,14,97.4407398785954,2,1,2,5,21.0,San Pedro Garza García,0,1,2,6.62,-1.0,14,2.479461,7161,2888.127701948125
16259,14,91.39514652846356,4,1,1,4,21.0,San Pedro Garza García,0,1,2,9.929,-1.0,14,2.479461,7161,2888.127701948125
16260,403,318.809334645533,3,1,1,4,51.0,Guadalupe,1,0,1,6.181,-1.0,403,2.910164,4223,1451.12096775302
16261,14,97.4407398785954,2,1,1,4,21.0,San Pedro Garza García,1,0,2,9.729029,-1.0,14,2.479461,7161,2888.127701948125
16262,14,71.12462764860977,3,1,1,4,21.0,San Pedro Garza García,1,0,2,12.932,3.424529,14,2.479461,7161,2888.127701948125
16263,14,97.4407398785954,1,1,1,4,21.0,San Pedro Garza García,0,1,1,8.315639,-1.0,14,2.479461,7161,2888.127701948125
16264,122,99.57778722803072,4,1,0,4,61.0,Juárez,1,0,2,7.954,4.2401439125,122,0.811555,9948,12257.949245584094
16265,15,97.4407398785954,2,1,1,4,21.0,San Pedro Garza García,1,0,2,12.368,-1.0,15,1.261142,5880,4662.440867087133
16266,122,99.53032786608412,2,1,1,2,61.0,Juárez,1,0,2,6.005,-1.0,122,0.811555,9948,12257.949245584094
16267,14,1.0,2,1,0,3,21.0,San Pedro Garza García,0,0,2,-1.0,-1.0,14,2.479461,7161,2888.127701948125
16268,15,97.4407398785954,3,1,1,4,21.0,San Pedro Garza García,1,0,2,2.927,-1.0,15,1.261142,5880,4662.440867087133
16269,122,89.20056245873718,5,1,0,2,61.0,Juárez,1,0,3,44.664,5.0706439125,122,0.811555,9948,12257.949245584094
16270,14,97.4407398785954,3,1,1,4,21.0,San Pedro Garza García,1,0,3,11.707,-1.0,14,2.479461,7161,2888.127701948125
16271,98,71.14333674860465,5,1,1,4,62.0,Juárez,1,0,2,25.771,2.752255356,98,0.80736,9629,11926.525961157353
16272,98,61.88891896016828,5,1,0,2,62.0,Juárez,1,0,2,-1.0,0.299510712,98,0.80736,9629,11926.525961157353
16273,98,71.86633813832626,6,1,0,4,62.0,Juárez,1,0,3,13.096,1.934673808,98,0.80736,9629,11926.525961157353
16274,706,1.0,2,1,1,4,31.0,General Escobedo,0,0,2,-1.0,-1.0,706,0.546176,2155,3945.614600421842
16275,14,101.47113544534996,4,1,3,6,21.0,San Pedro Garza García,2,0,3,7.7444285,-1.0,14,2.479461,7161,2888.127701948125
16276,15,97.4407398785954,4,1,2,6,21.0,San Pedro Garza García,1,1,3,14.530328,-1.0,15,1.261142,5880,4662.440867087133
16277,98,75.19214453104557,2,1,0,2,62.0,Juárez,0,0,2,-1.0,-1.0,98,0.80736,9629,11926.525961157353
16278,14,97.4407398785954,4,1,3,6,21.0,San Pedro Garza García,1,2,4,10.642991,-1.0,14,2.479461,7161,2888.127701948125
16279,98,89.68109238106628,4,1,1,4,62.0,Juárez,2,0,2,22.49858,0.472,98,0.80736,9629,11926.525961157353
16280,14,97.4407398785954,2,1,2,6,21.0,San Pedro Garza García,1,1,2,11.0046045,-1.0,14,2.479461,7161,2888.127701948125
16281,14,109.53192657885909,2,1,1,4,21.0,San Pedro Garza García,0,1,2,-1.0,-1.0,14,2.479461,7161,2888.127701948125
16282,15,109.53192657885909,1,1,1,4,21.0,San Pedro Garza García,0,1,1,8.743,-1.0,15,1.261142,5880,4662.440867087133
16283,15,103.48633322872725,3,1,3,6,21.0,San Pedro Garza García,1,0,2,10.682,-1.0,15,1.261142,5880,4662.440867087133
16284,14,101.47113544534996,4,1,4,6,21.0,San Pedro Garza García,1,1,4,2.0149384055,-1.0,14,2.479461,7161,2888.127701948125
16285,90,92.36025540686684,7,1,0,3,61.0,Juárez,3,0,4,13.9645,0.805423284,90,5.83836,21822,3737.693461862578
16286,90,116.90256274820466,4,1,1,4,61.0,Juárez,1,0,2,13.19943,0.805423284,90,5.83836,21822,3737.693461862578
16287,90,145.97781420359004,2,1,1,3,61.0,Juárez,1,0,2,-1.0,-1.0,90,5.83836,21822,3737.693461862578
16288,90,89.20056245873718,4,1,0,3,61.0,Juárez,2,0,3,4.880818142,22.256,90,5.83836,21822,3737.693461862578
16289,90,114.57302476766765,3,1,1,4,61.0,Juárez,2,0,3,7.8959115,-1.0,90,5.83836,21822,3737.693461862578
16290,90,91.74290001546304,4,1,1,4,61.0,Juárez,1,0,2,22.76762,3.863211642,90,5.83836,21822,3737.693461862578
16291,15,97.4407398785954,1,1,1,4,21.0,San Pedro Garza García,1,0,1,7.928656,-1.0,15,1.261142,5880,4662.440867087133
16292,90,98.4730459949792,5,1,1,4,61.0,Juárez,1,0,2,8.956213,11.622211642,90,5.83836,21822,3737.693461862578
16293,90,104.2698672882786,2,1,1,3,61.0,Juárez,1,1,2,6.07961,-1.0,90,5.83836,21822,3737.693461862578
16294,90,94.79078844388964,1,1,0,4,61.0,Juárez,1,0,1,17.671,-1.0,90,5.83836,21822,3737.693461862578
16295,706,1.0,1,1,0,2,31.0,General Escobedo,0,0,1,-1.0,-1.0,706,0.546176,2155,3945.614600421842
16296,14,101.47113544534996,4,1,4,6,21.0,San Pedro Garza García,1,2,4,7.222,-1.0,14,2.479461,7161,2888.127701948125
16297,90,94.79078844388964,2,1,0,4,61.0,Juárez,2,0,2,8.978305,-1.0,90,5.83836,21822,3737.693461862578
16298,90,115.17533644133177,6,1,1,5,61.0,Juárez,3,1,4,14.2428575,0.805423284,90,5.83836,21822,3737.693461862578
16299,90,154.1374974152236,3,1,1,4,61.0,Juárez,3,0,3,9.63952,-1.0,90,5.83836,21822,3737.693461862578
